Timestamp,CPU_Usage,RAM_Usage,Disk_Usage,GPU_Usage
2025-12-26,16:51:10,8,49,"0.9 Kbps","0.9 Kbps","4.5 KB/s","80.0 KB/s"
2025-12-26,16:51:15,9,49,"7.5 Kbps","3.1 Kbps","4.5 KB/s","16.4 KB/s"
2025-12-26,16:51:19,10,49,"0.3 Kbps","0.7 Kbps","0 KB/s","134.7 KB/s"
2025-12-26,16:51:24,13,49,"6.1 Kbps","17.1 Kbps","0 KB/s","142.1 KB/s"
2025-12-26,16:51:28,8,49,"0.1 Kbps","0.1 Kbps","0 KB/s","23.7 KB/s"
2025-12-26,16:51:33,7,49,"93.3 Kbps","7.6 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:51:38,9,49,"70.3 Kbps","42.1 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:51:42,12,49,"0.4 Kbps","0.7 Kbps","220.6 KB/s","119.5 KB/s"
2025-12-26,16:51:47,10,49,"0.0 Kbps","0.4 Kbps","0 KB/s","592.5 KB/s"
2025-12-26,16:51:52,12,49,"44.2 Kbps","36.6 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:51:56,9,49,"2.7 Kbps","3.7 Kbps","94.8 KB/s","3.1 MB/s"
2025-12-26,16:52:01,9,49,"0.3 Kbps","0.8 Kbps","4.5 KB/s","3.2 MB/s"
2025-12-26,16:52:06,15,49,"3.1 Kbps","1.1 Kbps","4.4 KB/s","16.3 KB/s"
2025-12-26,16:52:10,10,49,"44.8 Kbps","22.9 Kbps","24.5 KB/s","20.5 KB/s"
2025-12-26,16:52:15,8,49,"5.1 Kbps","18.8 Kbps","0 KB/s","23.9 KB/s"
2025-12-26,16:52:20,6,49,"12.2 Kbps","9.7 Kbps","0 KB/s","127.3 KB/s"
2025-12-26,16:52:24,11,49,"7.9 Kbps","15.4 Kbps","0 KB/s","91.2 KB/s"
2025-12-26,16:52:29,9,49,"4.9 Kbps","0.9 Kbps","0 KB/s","83.7 KB/s"
2025-12-26,16:52:33,8,49,"23.3 Kbps","6.5 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:52:38,8,49,"14.4 Kbps","29.3 Kbps","8.0 KB/s","6.4 MB/s"
2025-12-26,16:52:43,9,49,"33.2 Kbps","6.6 Kbps","386.0 KB/s","1.4 MB/s"
2025-12-26,16:52:47,8,49,"0.1 Kbps","0.9 Kbps","0 KB/s","211.2 KB/s"
2025-12-26,16:52:52,10,49,"38.6 Kbps","36.6 Kbps","0 KB/s","31.9 KB/s"
2025-12-26,16:52:56,10,49,"70.0 Kbps","49.7 Kbps","4.5 KB/s","3.2 MB/s"
2025-12-26,16:53:01,7,49,"8.8 Kbps","9.8 Kbps","4.5 KB/s","3.3 MB/s"
2025-12-26,16:53:06,7,49,"13.3 Kbps","30.2 Kbps","0 KB/s","135.9 KB/s"
2025-12-26,16:53:10,17,49,"9.9 Kbps","10.2 Kbps","0 KB/s","35.9 KB/s"
2025-12-26,16:53:15,16,50,"3.7 Kbps","4.4 Kbps","5.0 KB/s","49.0 KB/s"
2025-12-26,16:53:19,22,50,"78.2 Kbps","1.1 Mbps","0 KB/s","1.5 MB/s"
2025-12-26,16:53:24,27,50,"19.4 Kbps","31.0 Kbps","63.3 KB/s","4.0 KB/s"
2025-12-26,16:53:29,20,50,"0.9 Kbps","3.1 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:53:33,7,50,"0.1 Kbps","3.0 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:53:38,12,50,"19.1 Kbps","13.3 Kbps","0 KB/s","2.6 MB/s"
2025-12-26,16:53:43,16,50,"50.9 Kbps","104.0 Kbps","120.0 KB/s","132.0 KB/s"
2025-12-26,16:53:47,15,50,"0.6 Kbps","8.1 Kbps","4.5 KB/s","244.6 KB/s"
2025-12-26,16:53:52,14,51,"39.9 Kbps","23.8 Kbps","291.5 KB/s","447.9 KB/s"
2025-12-26,16:53:56,19,51,"117.0 Kbps","826.2 Kbps","0 KB/s","4.1 MB/s"
2025-12-26,16:53:55,62,52,"0.0 Kbps","0.0 Kbps","306.5 KB/s","433.9 KB/s"
2025-12-26,16:54:01,23,52,"37.1 Kbps","31.3 Kbps","2.7 MB/s","5.6 MB/s"
2025-12-26,16:54:03,20,51,"37.0 Kbps","39.1 Kbps","0 KB/s","930.3 KB/s"
2025-12-26,16:54:05,19,52,"41.9 Kbps","48.6 Kbps","0 KB/s","199.9 KB/s"
2025-12-26,16:54:08,15,52,"14.9 Kbps","12.4 Kbps","182.6 KB/s","4.0 KB/s"
2025-12-26,16:54:10,12,52,"0.7 Kbps","2.8 Kbps","0 KB/s","63.3 KB/s"
2025-12-26,16:54:12,11,52,"0.5 Kbps","3.4 Kbps","4.5 KB/s","3.2 MB/s"
2025-12-26,16:54:15,15,52,"12.9 Kbps","30.1 Kbps","0 KB/s","47.7 KB/s"
2025-12-26,16:54:17,20,52,"13.6 Kbps","29.4 Kbps","452.2 KB/s","3.2 MB/s"
2025-12-26,16:54:20,20,52,"3.1 Kbps","2.1 Kbps","159.2 KB/s","0 KB/s"
2025-12-26,16:54:22,19,52,"13.7 Kbps","12.5 Kbps","130.5 KB/s","299.9 KB/s"
2025-12-26,16:54:24,19,52,"12.2 Kbps","12.7 Kbps","0 KB/s","171.0 KB/s"
2025-12-26,16:54:26,16,52,"9.6 Kbps","2.9 Kbps","0 KB/s","671.6 KB/s"
2025-12-26,16:54:29,13,52,"21.2 Kbps","10.0 Kbps","4.0 KB/s","3.1 MB/s"
2025-12-26,16:54:31,13,52,"20.4 Kbps","11.3 Kbps","0 KB/s","99.7 KB/s"
2025-12-26,16:54:33,15,52,"23.0 Kbps","6.1 Kbps","0 KB/s","3.6 MB/s"
2025-12-26,16:54:36,15,52,"28.2 Kbps","5.9 Kbps","82.9 KB/s","118.5 KB/s"
2025-12-26,16:54:38,13,52,"26.2 Kbps","6.6 Kbps","0 KB/s","8.0 KB/s"
2025-12-26,16:54:40,11,51,"12.5 Kbps","3.6 Kbps","0 KB/s","31.8 KB/s"
2025-12-26,16:54:43,12,49,"0.5 Kbps","0.7 Kbps","4.4 KB/s","87.5 KB/s"
2025-12-26,16:54:45,17,48,"0.7 Kbps","1.2 Kbps","4.0 KB/s","282.9 KB/s"
2025-12-26,16:54:47,20,47,"4.0 Kbps","4.5 Kbps","36.3 KB/s","44.2 KB/s"
2025-12-26,16:54:50,15,47,"3.8 Kbps","4.0 Kbps","0 KB/s","415.5 KB/s"
2025-12-26,16:54:52,10,47,"0.4 Kbps","0.6 Kbps","0 KB/s","3.2 MB/s"
2025-12-26,16:54:54,11,47,"0.2 Kbps","1.0 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:54:57,11,47,"0.3 Kbps","1.3 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:54:59,10,47,"0.3 Kbps","0.8 Kbps","0 KB/s","155.8 KB/s"
2025-12-26,16:55:01,10,47,"0.3 Kbps","0.5 Kbps","4.0 KB/s","853.6 KB/s"
2025-12-26,16:55:04,12,47,"0.1 Kbps","0.2 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:55:06,13,47,"1.0 Kbps","1.6 Kbps","0 KB/s","359.4 KB/s"
2025-12-26,16:55:08,12,47,"1.2 Kbps","1.6 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:55:11,15,47,"0.8 Kbps","0.7 Kbps","0 KB/s","4.0 KB/s"
2025-12-26,16:55:13,18,47,"1.0 Kbps","1.0 Kbps","4.4 KB/s","3.1 MB/s"
2025-12-26,16:55:15,18,48,"0.4 Kbps","1.0 Kbps","0 KB/s","167.7 KB/s"
2025-12-26,16:55:18,17,47,"0.1 Kbps","0.8 Kbps","4.5 KB/s","139.5 KB/s"
2025-12-26,16:55:20,18,47,"15.4 Kbps","14.0 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:55:22,20,47,"19.2 Kbps","28.1 Kbps","4.5 KB/s","87.7 KB/s"
2025-12-26,16:55:25,18,47,"3.8 Kbps","15.1 Kbps","0 KB/s","3.1 MB/s"
2025-12-26,16:55:27,14,47,"15.2 Kbps","119.6 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:55:29,11,47,"15.2 Kbps","120.1 Kbps","0 KB/s","0 KB/s"
2025-12-26,16:55:32,11,47,"37.8 Kbps","23.6 Kbps","0 KB/s","51.7 KB/s"
2025-12-26,16:55:34,15,47,"38.3 Kbps","25.4 Kbps","0 KB/s","43.9 KB/s"
2025-12-26,16:55:36,18,47,"11.6 Kbps","3.7 Kbps","0 KB/s","3.4 MB/s"
